entityId,time_utc,availableBikeNumber
24379,2025-06-09 13:00:00+00:00,0.6666666666666666
24379,2025-06-09 14:00:00+00:00,1.0
24379,2025-06-09 15:00:00+00:00,1.8166666666666667
24379,2025-06-09 16:00:00+00:00,3.316666666666667
24379,2025-06-09 17:00:00+00:00,4.0
24379,2025-06-09 18:00:00+00:00,4.0
24379,2025-06-09 19:00:00+00:00,3.316666666666667
24379,2025-06-09 20:00:00+00:00,2.8833333333333333
24379,2025-06-09 21:00:00+00:00,1.4666666666666668
24379,2025-06-09 22:00:00+00:00,1.0
24379,2025-06-09 23:00:00+00:00,1.0
24379,2025-06-10 00:00:00+00:00,1.0
24379,2025-06-10 01:00:00+00:00,1.0
24379,2025-06-10 02:00:00+00:00,1.0
24379,2025-06-10 03:00:00+00:00,1.0
24379,2025-06-10 04:00:00+00:00,1.0
24379,2025-06-10 05:00:00+00:00,1.0
24379,2025-06-10 06:00:00+00:00,0.9166666666666666
24379,2025-06-10 07:00:00+00:00,0.55
24379,2025-06-10 08:00:00+00:00,1.7666666666666666
24379,2025-06-10 09:00:00+00:00,2.0
24379,2025-06-10 10:00:00+00:00,1.9166666666666667
24380,2025-06-09 11:00:00+00:00,0.0
24380,2025-06-09 12:00:00+00:00,0.0
24380,2025-06-09 13:00:00+00:00,0.9833333333333333
24380,2025-06-09 14:00:00+00:00,2.7333333333333334
24380,2025-06-09 15:00:00+00:00,2.6333333333333333
24380,2025-06-09 16:00:00+00:00,2.25
24380,2025-06-09 17:00:00+00:00,1.8
24380,2025-06-09 18:00:00+00:00,3.3
24380,2025-06-09 19:00:00+00:00,4.533333333333333
24380,2025-06-09 20:00:00+00:00,5.116666666666667
24380,2025-06-09 21:00:00+00:00,7.9
24380,2025-06-09 22:00:00+00:00,8.0
24380,2025-06-09 23:00:00+00:00,8.416666666666666
24380,2025-06-10 00:00:00+00:00,9.0
24380,2025-06-10 01:00:00+00:00,7.1
24380,2025-06-10 02:00:00+00:00,7.0
24380,2025-06-10 03:00:00+00:00,7.0
24380,2025-06-10 04:00:00+00:00,7.0
24380,2025-06-10 05:00:00+00:00,7.0
24380,2025-06-10 06:00:00+00:00,7.0
24380,2025-06-10 07:00:00+00:00,6.05
24380,2025-06-10 08:00:00+00:00,6.0
24380,2025-06-10 09:00:00+00:00,6.0
24380,2025-06-10 10:00:00+00:00,5.166666666666667
24381,2025-06-09 11:00:00+00:00,0.31666666666666665
24381,2025-06-09 12:00:00+00:00,0.8666666666666667
24381,2025-06-09 13:00:00+00:00,0.0
24381,2025-06-09 14:00:00+00:00,0.16666666666666666
24381,2025-06-09 15:00:00+00:00,0.06666666666666667
24381,2025-06-09 16:00:00+00:00,0.6
24381,2025-06-09 17:00:00+00:00,4.716666666666667
24381,2025-06-09 18:00:00+00:00,2.65
24381,2025-06-09 19:00:00+00:00,1.0
24381,2025-06-09 20:00:00+00:00,2.683333333333333
24381,2025-06-09 21:00:00+00:00,3.4166666666666665
24381,2025-06-09 22:00:00+00:00,4.0
24381,2025-06-09 23:00:00+00:00,4.0
24381,2025-06-10 00:00:00+00:00,3.25
24381,2025-06-10 01:00:00+00:00,3.0
24381,2025-06-10 02:00:00+00:00,3.0
24381,2025-06-10 03:00:00+00:00,3.0
24381,2025-06-10 04:00:00+00:00,3.0
24381,2025-06-10 05:00:00+00:00,3.0
24381,2025-06-10 06:00:00+00:00,1.1
24381,2025-06-10 07:00:00+00:00,0.0
24381,2025-06-10 08:00:00+00:00,0.0
24381,2025-06-10 09:00:00+00:00,0.0
24381,2025-06-10 10:00:00+00:00,0.6333333333333333
24383,2025-06-09 11:00:00+00:00,16.433333333333334
24383,2025-06-09 12:00:00+00:00,17.116666666666667
24383,2025-06-09 13:00:00+00:00,16.55
24383,2025-06-09 14:00:00+00:00,21.4
24383,2025-06-09 15:00:00+00:00,21.75
24383,2025-06-09 16:00:00+00:00,18.233333333333334
24383,2025-06-09 17:00:00+00:00,16.266666666666666
24383,2025-06-09 18:00:00+00:00,16.1
24383,2025-06-09 19:00:00+00:00,10.616666666666667
24383,2025-06-09 20:00:00+00:00,11.983333333333333
24383,2025-06-09 21:00:00+00:00,13.0
24383,2025-06-09 22:00:00+00:00,13.0
24383,2025-06-09 23:00:00+00:00,13.0
24383,2025-06-10 00:00:00+00:00,13.0
24383,2025-06-10 01:00:00+00:00,13.283333333333333
24383,2025-06-10 02:00:00+00:00,14.0
24383,2025-06-10 03:00:00+00:00,14.0
